        dist	         A_i	         B_i	         C_i	         D_i	           H	          OH	          pH	        gA_i	        gB_i	        gC_i	        gD_i	   potential	     current	        time	
  1.2500e-01	  1.0000e-96	  1.1008e-03	  1.1124e+01	  8.6914e+00	  5.1085e-09	  2.4310e+00	  1.1292e+01	  0.0000e+00	  8.9751e-01	  8.9751e-01	  8.9751e-01	  5.3949e+00	 -1.7306e-03	  2.3000e+01	
  1.7500e-01	  1.0000e-96	  9.3925e-05	  1.0850e+01	  9.0104e+00	  6.7363e-09	  1.8396e+00	  1.1172e+01	  0.0000e+00	  8.9856e-01	  8.9856e-01	  8.9856e-01	  8.4713e+00	 -1.7306e-03	  2.3000e+01	
  2.2500e-01	  1.0000e-96	  7.2708e-06	  1.0669e+01	  9.2210e+00	  8.5439e-09	  1.4484e+00	  1.1068e+01	  0.0000e+00	  8.9925e-01	  8.9925e-01	  8.9925e-01	  1.2026e+01	 -1.7306e-03	  2.3000e+01	
  2.7500e-01	  1.0000e-96	  5.0826e-07	  1.0538e+01	  9.3739e+00	  1.0621e-08	  1.1640e+00	  1.0974e+01	  0.0000e+00	  8.9977e-01	  8.9977e-01	  8.9977e-01	  1.6006e+01	 -1.7306e-03	  2.3000e+01	
  3.2500e-01	  1.0000e-96	  3.2010e-08	  1.0447e+01	  9.4802e+00	  1.2783e-08	  9.6633e-01	  1.0893e+01	  0.0000e+00	  9.0013e-01	  9.0013e-01	  9.0013e-01	  2.0362e+01	 -1.7306e-03	  2.3000e+01	
  3.7500e-01	  1.0000e-96	  1.8282e-09	  1.0328e+01	  9.6183e+00	  1.7388e-08	  7.0977e-01	  1.0760e+01	  0.0000e+00	  9.0060e-01	  9.0060e-01	  9.0060e-01	  2.5114e+01	 -1.7306e-03	  2.3000e+01	
  4.2500e-01	  1.0000e-96	  9.1912e-11	  1.0371e+01	  9.5676e+00	  1.5365e-08	  8.0351e-01	  1.0813e+01	  0.0000e+00	  9.0042e-01	  9.0042e-01	  9.0042e-01	  3.0057e+01	 -1.7306e-03	  2.3000e+01	
  4.7500e-01	  1.0000e-96	  4.3323e-12	  1.0164e+01	  9.7361e+00	  2.8780e-08	  4.2825e-01	  1.0541e+01	  0.0000e+00	  9.0125e-01	  9.0125e-01	  9.0125e-01	  3.5473e+01	 -1.7306e-03	  2.3000e+01	
  5.2500e-01	  1.0000e-96	  1.8788e-13	  9.9483e+00	  1.0020e+01	  7.2118e-02	  1.7070e-07	  4.1420e+00	  0.0000e+00	  9.0183e-01	  9.0183e-01	  9.0183e-01	  4.1678e+01	 -1.7306e-03	  2.3000e+01	
  5.7500e-01	  1.0000e-96	  6.5712e-15	  1.0116e+01	  9.9059e+00	  5.8615e-08	  2.1019e-01	  1.0232e+01	  0.0000e+00	  9.0144e-01	  9.0144e-01	  9.0144e-01	  4.8111e+01	 -1.7306e-03	  2.3000e+01	
  6.2500e-01	  1.0000e-96	  1.9139e-16	  9.9848e+00	  1.0006e+01	  2.1624e-02	  5.6924e-07	  4.6651e+00	  0.0000e+00	  9.0189e-01	  9.0189e-01	  9.0189e-01	  5.4810e+01	 -1.7306e-03	  2.3000e+01	
  6.7500e-01	  1.0000e-96	  4.3148e-18	  9.7913e+00	  1.0182e+01	  3.9058e-01	  3.1560e-08	  3.4083e+00	  0.0000e+00	  9.0118e-01	  9.0118e-01	  9.0118e-01	  6.1044e+01	 -1.7306e-03	  2.3000e+01	
  7.2500e-01	  1.0000e-96	  6.7776e-20	  9.8436e+00	  1.0139e+01	  2.9492e-01	  4.1782e-08	  3.5303e+00	  0.0000e+00	  9.0135e-01	  9.0135e-01	  9.0135e-01	  6.6381e+01	 -1.7306e-03	  2.3000e+01	
  7.7500e-01	  1.0000e-96	  1.0000e-96	  1.0045e+01	  9.9716e+00	  1.6670e-07	  7.3866e-02	  9.7781e+00	  0.0000e+00	  0.0000e+00	  9.0173e-01	  9.0173e-01	  7.2141e+01	 -1.7306e-03	  2.3000e+01	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  1.0097e+01	  9.9126e+00	  6.6095e-08	  1.8638e-01	  1.0180e+01	  0.0000e+00	  0.0000e+00	  9.0151e-01	  9.0151e-01	  7.8649e+01	 -1.7306e-03	  2.3000e+01	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.9043e+00	  1.0071e+01	  1.6180e-01	  7.6119e-08	  3.7910e+00	  0.0000e+00	  0.0000e+00	  9.0162e-01	  9.0162e-01	  8.4996e+01	 -1.7306e-03	  2.3000e+01	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9121e+00	  1.0168e+01	  2.4242e-01	  5.0843e-08	  3.6154e+00	  0.0000e+00	  0.0000e+00	  9.0123e-01	  9.0123e-01	  9.1020e+01	 -1.7306e-03	  2.3000e+01	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0193e+01	  9.9037e+00	  3.8851e-08	  3.1739e-01	  1.0411e+01	  0.0000e+00	  0.0000e+00	  9.0102e-01	  9.0102e-01	  9.6912e+01	 -1.7306e-03	  2.3000e+01	
  2.5000e-02	  9.0646e-02	  1.1898e-01	  1.0609e+01	  5.3560e+00	  2.3733e-09	  5.2152e+00	  1.1625e+01	  8.9914e-01	  8.9914e-01	  8.9914e-01	  8.9914e-01	  9.0132e-01	 -1.7648e-03	  2.4000e+01	
  7.5000e-02	  1.0000e-96	  1.2877e-02	  1.1661e+01	  8.0558e+00	  3.4741e-09	  3.5890e+00	  1.1459e+01	  0.0000e+00	  8.9552e-01	  8.9552e-01	  8.9552e-01	  2.8712e+00	 -1.7648e-03	  2.4000e+01	
  1.2500e-01	  1.0000e-96	  1.2323e-03	  1.1171e+01	  8.6372e+00	  4.9074e-09	  2.5314e+00	  1.1309e+01	  0.0000e+00	  8.9734e-01	  8.9734e-01	  8.9734e-01	  5.3708e+00	 -1.7648e-03	  2.4000e+01	
  1.7500e-01	  1.0000e-96	  1.0891e-04	  1.0890e+01	  8.9643e+00	  6.4383e-09	  1.9254e+00	  1.1191e+01	  0.0000e+00	  8.9840e-01	  8.9840e-01	  8.9840e-01	  8.4276e+00	 -1.7648e-03	  2.4000e+01	
  2.2500e-01	  1.0000e-96	  8.7542e-06	  1.0705e+01	  9.1800e+00	  8.1193e-09	  1.5245e+00	  1.1090e+01	  0.0000e+00	  8.9912e-01	  8.9912e-01	  8.9912e-01	  1.1960e+01	 -1.7648e-03	  2.4000e+01	
  2.7500e-01	  1.0000e-96	  6.3719e-07	  1.0569e+01	  9.3382e+00	  1.0049e-08	  1.2305e+00	  1.0998e+01	  0.0000e+00	  8.9965e-01	  8.9965e-01	  8.9965e-01	  1.5914e+01	 -1.7648e-03	  2.4000e+01	
  3.2500e-01	  1.0000e-96	  4.1868e-08	  1.0481e+01	  9.4400e+00	  1.1869e-08	  1.0411e+00	  1.0926e+01	  0.0000e+00	  8.9999e-01	  8.9999e-01	  8.9999e-01	  2.0237e+01	 -1.7648e-03	  2.4000e+01	
  3.7500e-01	  1.0000e-96	  2.5114e-09	  1.0343e+01	  9.6015e+00	  1.6657e-08	  7.4099e-01	  1.0778e+01	  0.0000e+00	  9.0054e-01	  9.0054e-01	  9.0054e-01	  2.4974e+01	 -1.7648e-03	  2.4000e+01	
  4.2500e-01	  1.0000e-96	  1.3231e-10	  1.0397e+01	  9.5370e+00	  1.4355e-08	  8.6021e-01	  1.0843e+01	  0.0000e+00	  9.0032e-01	  9.0032e-01	  9.0032e-01	  2.9885e+01	 -1.7648e-03	  2.4000e+01	
  4.7500e-01	  1.0000e-96	  6.4847e-12	  1.0243e+01	  9.6385e+00	  2.0403e-08	  6.0448e-01	  1.0690e+01	  0.0000e+00	  9.0093e-01	  9.0093e-01	  9.0093e-01	  3.5118e+01	 -1.7648e-03	  2.4000e+01	
  5.2500e-01	  1.0000e-96	  3.0903e-13	  9.9828e+00	  9.9801e+00	  4.4659e-06	  2.7557e-03	  8.3501e+00	  0.0000e+00	  9.0198e-01	  9.0198e-01	  9.0198e-01	  4.1334e+01	 -1.7648e-03	  2.4000e+01	
  5.7500e-01	  1.0000e-96	  1.2173e-14	  1.0132e+01	  9.8914e+00	  5.1183e-08	  2.4074e-01	  1.0291e+01	  0.0000e+00	  9.0138e-01	  9.0138e-01	  9.0138e-01	  4.7947e+01	 -1.7648e-03	  2.4000e+01	
  6.2500e-01	  1.0000e-96	  3.9329e-16	  9.8984e+00	  1.0076e+01	  1.7783e-01	  6.9258e-08	  3.7500e+00	  0.0000e+00	  9.0160e-01	  9.0160e-01	  9.0160e-01	  5.4728e+01	 -1.7648e-03	  2.4000e+01	
  6.7500e-01	  1.0000e-96	  9.4482e-18	  9.7293e+00	  1.0239e+01	  5.0939e-01	  2.4210e-08	  3.2929e+00	  0.0000e+00	  9.0095e-01	  9.0095e-01	  9.0095e-01	  6.0645e+01	 -1.7648e-03	  2.4000e+01	
  7.2500e-01	  1.0000e-96	  1.7019e-19	  9.9291e+00	  1.0063e+01	  1.3382e-01	  9.2025e-08	  3.8735e+00	  0.0000e+00	  9.0166e-01	  9.0166e-01	  9.0166e-01	  6.5900e+01	 -1.7648e-03	  2.4000e+01	
  7.7500e-01	  1.0000e-96	  1.0000e-96	  1.0107e+01	  9.9233e+00	  6.6781e-08	  1.8448e-01	  1.0175e+01	  0.0000e+00	  0.0000e+00	  9.0148e-01	  9.0148e-01	  7.2047e+01	 -1.7648e-03	  2.4000e+01	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  1.0056e+01	  9.9465e+00	  1.1040e-07	  1.1154e-01	  9.9570e+00	  0.0000e+00	  0.0000e+00	  9.0168e-01	  9.0168e-01	  7.8805e+01	 -1.7648e-03	  2.4000e+01	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.8620e+00	  1.0102e+01	  2.3380e-01	  5.2690e-08	  3.6312e+00	  0.0000e+00	  0.0000e+00	  9.0150e-01	  9.0150e-01	  8.5151e+01	 -1.7648e-03	  2.4000e+01	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9143e+00	  1.0178e+01	  2.4808e-01	  4.9688e-08	  3.6054e+00	  0.0000e+00	  0.0000e+00	  9.0119e-01	  9.0119e-01	  9.1079e+01	 -1.7648e-03	  2.4000e+01	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0222e+01	  9.8896e+00	  3.3895e-08	  3.6388e-01	  1.0470e+01	  0.0000e+00	  0.0000e+00	  9.0089e-01	  9.0089e-01	  9.6946e+01	 -1.7648e-03	  2.4000e+01	
  2.5000e-02	  9.3737e-02	  1.2427e-01	  1.0630e+01	  5.2381e+00	  2.3138e-09	  5.3505e+00	  1.1636e+01	  8.9905e-01	  8.9905e-01	  8.9905e-01	  8.9905e-01	  9.0357e-01	 -1.8056e-03	  2.5000e+01	
  7.5000e-02	  1.0000e-96	  1.3908e-02	  1.1719e+01	  7.9872e+00	  3.3582e-09	  3.7145e+00	  1.1474e+01	  0.0000e+00	  8.9531e-01	  8.9531e-01	  8.9531e-01	  2.8744e+00	 -1.8056e-03	  2.5000e+01	
  1.2500e-01	  1.0000e-96	  1.3742e-03	  1.1217e+01	  8.5831e+00	  4.7222e-09	  2.6316e+00	  1.1326e+01	  0.0000e+00	  8.9716e-01	  8.9716e-01	  8.9716e-01	  5.3685e+00	 -1.8056e-03	  2.5000e+01	
  1.7500e-01	  1.0000e-96	  1.2563e-04	  1.0930e+01	  8.9183e+00	  6.1666e-09	  2.0108e+00	  1.1210e+01	  0.0000e+00	  8.9825e-01	  8.9825e-01	  8.9825e-01	  8.4184e+00	 -1.8056e-03	  2.5000e+01	
  2.2500e-01	  1.0000e-96	  1.0469e-05	  1.0740e+01	  9.1390e+00	  7.7349e-09	  1.6008e+00	  1.1112e+01	  0.0000e+00	  8.9898e-01	  8.9898e-01	  8.9898e-01	  1.1942e+01	 -1.8056e-03	  2.5000e+01	
  2.7500e-01	  1.0000e-96	  7.9201e-07	  1.0599e+01	  9.3033e+00	  9.5485e-09	  1.2953e+00	  1.1020e+01	  0.0000e+00	  8.9953e-01	  8.9953e-01	  8.9953e-01	  1.5889e+01	 -1.8056e-03	  2.5000e+01	
  3.2500e-01	  1.0000e-96	  5.4164e-08	  1.0517e+01	  9.3978e+00	  1.1041e-08	  1.1195e+00	  1.0957e+01	  0.0000e+00	  8.9985e-01	  8.9985e-01	  8.9985e-01	  2.0194e+01	 -1.8056e-03	  2.5000e+01	
  3.7500e-01	  1.0000e-96	  3.4049e-09	  1.0358e+01	  9.5832e+00	  1.5926e-08	  7.7508e-01	  1.0798e+01	  0.0000e+00	  9.0048e-01	  9.0048e-01	  9.0048e-01	  2.4934e+01	 -1.8056e-03	  2.5000e+01	
  4.2500e-01	  1.0000e-96	  1.8811e-10	  1.0409e+01	  9.5232e+00	  1.3942e-08	  8.8576e-01	  1.0856e+01	  0.0000e+00	  9.0027e-01	  9.0027e-01	  9.0027e-01	  2.9863e+01	 -1.8056e-03	  2.5000e+01	
  4.7500e-01	  1.0000e-96	  9.4835e-12	  1.0342e+01	  9.5236e+00	  1.5090e-08	  8.1796e-01	  1.0821e+01	  0.0000e+00	  9.0054e-01	  9.0054e-01	  9.0054e-01	  3.4943e+01	 -1.8056e-03	  2.5000e+01	
  5.2500e-01	  1.0000e-96	  4.9146e-13	  1.0042e+01	  9.9116e+00	  9.4600e-08	  1.3016e-01	  1.0024e+01	  0.0000e+00	  9.0174e-01	  9.0174e-01	  9.0174e-01	  4.1215e+01	 -1.8056e-03	  2.5000e+01	
  5.7500e-01	  1.0000e-96	  2.1907e-14	  1.0074e+01	  9.9436e+00	  9.4366e-08	  1.3051e-01	  1.0025e+01	  0.0000e+00	  9.0161e-01	  9.0161e-01	  9.0161e-01	  4.8174e+01	 -1.8056e-03	  2.5000e+01	
  6.2500e-01	  1.0000e-96	  7.4376e-16	  9.8008e+00	  1.0155e+01	  3.5464e-01	  3.4751e-08	  3.4502e+00	  0.0000e+00	  9.0128e-01	  9.0128e-01	  9.0128e-01	  5.4518e+01	 -1.8056e-03	  2.5000e+01	
  6.7500e-01	  1.0000e-96	  1.8990e-17	  9.7401e+00	  1.0229e+01	  4.8855e-01	  2.5241e-08	  3.3111e+00	  0.0000e+00	  9.0099e-01	  9.0099e-01	  9.0099e-01	  5.9882e+01	 -1.8056e-03	  2.5000e+01	
  7.2500e-01	  1.0000e-96	  4.0361e-19	  1.0039e+01	  9.9704e+00	  1.7855e-07	  6.8958e-02	  9.7482e+00	  0.0000e+00	  9.0175e-01	  9.0175e-01	  9.0175e-01	  6.5360e+01	 -1.8056e-03	  2.5000e+01	
  7.7500e-01	  1.0000e-96	  5.0781e-21	  1.0132e+01	  9.9057e+00	  5.4159e-08	  2.2752e-01	  1.0266e+01	  0.0000e+00	  9.0137e-01	  9.0137e-01	  9.0137e-01	  7.1959e+01	 -1.8056e-03	  2.5000e+01	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  1.0009e+01	  9.9804e+00	  3.9100e-07	  3.1483e-02	  9.4078e+00	  0.0000e+00	  0.0000e+00	  9.0186e-01	  9.0186e-01	  7.8795e+01	 -1.8056e-03	  2.5000e+01	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.8095e+00	  1.0145e+01	  3.2823e-01	  3.7545e-08	  3.4838e+00	  0.0000e+00	  0.0000e+00	  9.0133e-01	  9.0133e-01	  8.5194e+01	 -1.8056e-03	  2.5000e+01	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9290e+00	  1.0178e+01	  2.3134e-01	  5.3284e-08	  3.6358e+00	  0.0000e+00	  0.0000e+00	  9.0119e-01	  9.0119e-01	  9.1045e+01	 -1.8056e-03	  2.5000e+01	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0246e+01	  9.8817e+00	  3.0888e-08	  3.9940e-01	  1.0510e+01	  0.0000e+00	  0.0000e+00	  9.0078e-01	  9.0078e-01	  9.6955e+01	 -1.8056e-03	  2.5000e+01	
  2.5000e-02	  9.6777e-02	  1.2959e-01	  1.0650e+01	  5.1221e+00	  2.2580e-09	  5.4837e+00	  1.1646e+01	  8.9895e-01	  8.9895e-01	  8.9895e-01	  8.9895e-01	  9.0377e-01	 -1.8419e-03	  2.6000e+01	
  7.5000e-02	  1.0000e-96	  1.4982e-02	  1.1777e+01	  7.9188e+00	  3.2504e-09	  3.8393e+00	  1.1488e+01	  0.0000e+00	  8.9510e-01	  8.9510e-01	  8.9510e-01	  2.8710e+00	 -1.8419e-03	  2.6000e+01	
  1.2500e-01	  1.0000e-96	  1.5266e-03	  1.1263e+01	  8.5293e+00	  4.5515e-09	  2.7313e+00	  1.1342e+01	  0.0000e+00	  8.9699e-01	  8.9699e-01	  8.9699e-01	  5.3541e+00	 -1.8419e-03	  2.6000e+01	
  1.7500e-01	  1.0000e-96	  1.4417e-04	  1.0969e+01	  8.8725e+00	  5.9183e-09	  2.0958e+00	  1.1228e+01	  0.0000e+00	  8.9810e-01	  8.9810e-01	  8.9810e-01	  8.3902e+00	 -1.8419e-03	  2.6000e+01	
  2.2500e-01	  1.0000e-96	  1.2435e-05	  1.0775e+01	  9.0980e+00	  7.3852e-09	  1.6770e+00	  1.1132e+01	  0.0000e+00	  8.9885e-01	  8.9885e-01	  8.9885e-01	  1.1898e+01	 -1.8419e-03	  2.6000e+01	
  2.7500e-01	  1.0000e-96	  9.7631e-07	  1.0628e+01	  9.2696e+00	  9.1101e-09	  1.3579e+00	  1.1040e+01	  0.0000e+00	  8.9942e-01	  8.9942e-01	  8.9942e-01	  1.5828e+01	 -1.8419e-03	  2.6000e+01	
  3.2500e-01	  1.0000e-96	  6.9334e-08	  1.0555e+01	  9.3543e+00	  1.0301e-08	  1.2003e+00	  1.0987e+01	  0.0000e+00	  8.9970e-01	  8.9970e-01	  8.9970e-01	  2.0105e+01	 -1.8419e-03	  2.6000e+01	
  3.7500e-01	  1.0000e-96	  4.5558e-09	  1.0378e+01	  9.5600e+00	  1.5088e-08	  8.1827e-01	  1.0821e+01	  0.0000e+00	  9.0040e-01	  9.0040e-01	  9.0040e-01	  2.4830e+01	 -1.8419e-03	  2.6000e+01	
  4.2500e-01	  1.0000e-96	  2.6444e-10	  1.0405e+01	  9.5280e+00	  1.4084e-08	  8.7678e-01	  1.0851e+01	  0.0000e+00	  9.0029e-01	  9.0029e-01	  9.0029e-01	  2.9794e+01	 -1.8419e-03	  2.6000e+01	
  4.7500e-01	  1.0000e-96	  1.3624e-11	  1.0418e+01	  9.4343e+00	  1.2553e-08	  9.8387e-01	  1.0901e+01	  0.0000e+00	  9.0024e-01	  9.0024e-01	  9.0024e-01	  3.4718e+01	 -1.8419e-03	  2.6000e+01	
  5.2500e-01	  1.0000e-96	  7.3893e-13	  1.0144e+01	  9.7928e+00	  3.5095e-08	  3.5113e-01	  1.0455e+01	  0.0000e+00	  9.0133e-01	  9.0133e-01	  9.0133e-01	  4.0569e+01	 -1.8419e-03	  2.6000e+01	
  5.7500e-01	  1.0000e-96	  3.7644e-14	  9.9831e+00	  1.0020e+01	  3.6960e-02	  3.3308e-07	  4.4323e+00	  0.0000e+00	  9.0183e-01	  9.0183e-01	  9.0183e-01	  4.7629e+01	 -1.8419e-03	  2.6000e+01	
  6.2500e-01	  1.0000e-96	  1.3533e-15	  9.7056e+00	  1.0237e+01	  5.3166e-01	  2.3196e-08	  3.2744e+00	  0.0000e+00	  9.0096e-01	  9.0096e-01	  9.0096e-01	  5.3756e+01	 -1.8419e-03	  2.6000e+01	
  6.7500e-01	  1.0000e-96	  3.6243e-17	  9.8106e+00	  1.0167e+01	  3.5595e-01	  3.4626e-08	  3.4486e+00	  0.0000e+00	  9.0124e-01	  9.0124e-01	  9.0124e-01	  5.8900e+01	 -1.8419e-03	  2.6000e+01	
  7.2500e-01	  1.0000e-96	  9.0626e-19	  1.0149e+01	  9.8811e+00	  4.5994e-08	  2.6794e-01	  1.0337e+01	  0.0000e+00	  9.0131e-01	  9.0131e-01	  9.0131e-01	  6.4777e+01	 -1.8419e-03	  2.6000e+01	
  7.7500e-01	  1.0000e-96	  1.7797e-20	  1.0138e+01	  9.8986e+00	  5.1186e-08	  2.4074e-01	  1.0291e+01	  0.0000e+00	  9.0135e-01	  9.0135e-01	  9.0135e-01	  7.1751e+01	 -1.8419e-03	  2.6000e+01	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  9.9387e+00	  1.0034e+01	  9.1994e-02	  1.3383e-07	  4.0362e+00	  0.0000e+00	  0.0000e+00	  9.0177e-01	  9.0177e-01	  7.8802e+01	 -1.8419e-03	  2.6000e+01	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.7536e+00	  1.0195e+01	  4.3241e-01	  2.8510e-08	  3.3641e+00	  0.0000e+00	  0.0000e+00	  9.0113e-01	  9.0113e-01	  8.5175e+01	 -1.8419e-03	  2.6000e+01	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9627e+00	  1.0163e+01	  1.7973e-01	  6.8576e-08	  3.7454e+00	  0.0000e+00	  0.0000e+00	  9.0125e-01	  9.0125e-01	  9.0941e+01	 -1.8419e-03	  2.6000e+01	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0261e+01	  9.8832e+00	  2.9618e-08	  4.1659e-01	  1.0528e+01	  0.0000e+00	  0.0000e+00	  9.0071e-01	  9.0071e-01	  9.6955e+01	 -1.8419e-03	  2.6000e+01	
  2.5000e-02	  9.9743e-02	  1.3495e-01	  1.0671e+01	  5.0063e+00	  2.2048e-09	  5.6170e+00	  1.1657e+01	  8.9886e-01	  8.9886e-01	  8.9886e-01	  8.9886e-01	  9.1668e-01	 -1.9046e-03	  2.7000e+01	
  7.5000e-02	  1.0000e-96	  1.6113e-02	  1.1835e+01	  7.8498e+00	  3.1486e-09	  3.9651e+00	  1.1502e+01	  0.0000e+00	  8.9489e-01	  8.9489e-01	  8.9489e-01	  2.9087e+00	 -1.9046e-03	  2.7000e+01	
  1.2500e-01	  1.0000e-96	  1.6920e-03	  1.1310e+01	  8.4749e+00	  4.3914e-09	  2.8319e+00	  1.1357e+01	  0.0000e+00	  8.9682e-01	  8.9682e-01	  8.9682e-01	  5.4165e+00	 -1.9046e-03	  2.7000e+01	
  1.7500e-01	  1.0000e-96	  1.6495e-04	  1.1009e+01	  8.8264e+00	  5.6875e-09	  2.1815e+00	  1.1245e+01	  0.0000e+00	  8.9795e-01	  8.9795e-01	  8.9795e-01	  8.4824e+00	 -1.9046e-03	  2.7000e+01	
  2.2500e-01	  1.0000e-96	  1.4711e-05	  1.0811e+01	  9.0562e+00	  7.0607e-09	  1.7546e+00	  1.1151e+01	  0.0000e+00	  8.9871e-01	  8.9871e-01	  8.9871e-01	  1.2024e+01	 -1.9046e-03	  2.7000e+01	
  2.7500e-01	  1.0000e-96	  1.1974e-06	  1.0656e+01	  9.2367e+00	  8.7195e-09	  1.4191e+00	  1.1060e+01	  0.0000e+00	  8.9931e-01	  8.9931e-01	  8.9931e-01	  1.5995e+01	 -1.9046e-03	  2.7000e+01	
  3.2500e-01	  1.0000e-96	  8.8159e-08	  1.0593e+01	  9.3100e+00	  9.6428e-09	  1.2825e+00	  1.1016e+01	  0.0000e+00	  8.9955e-01	  8.9955e-01	  8.9955e-01	  2.0305e+01	 -1.9046e-03	  2.7000e+01	
  3.7500e-01	  1.0000e-96	  6.0390e-09	  1.0406e+01	  9.5281e+00	  1.4069e-08	  8.7772e-01	  1.0852e+01	  0.0000e+00	  9.0029e-01	  9.0029e-01	  9.0029e-01	  2.5071e+01	 -1.9046e-03	  2.7000e+01	
  4.2500e-01	  1.0000e-96	  3.6937e-10	  1.0390e+01	  9.5450e+00	  1.4607e-08	  8.4531e-01	  1.0835e+01	  0.0000e+00	  9.0035e-01	  9.0035e-01	  9.0035e-01	  3.0167e+01	 -1.9046e-03	  2.7000e+01	
  4.7500e-01	  1.0000e-96	  1.9471e-11	  1.0466e+01	  9.3780e+00	  1.1351e-08	  1.0884e+00	  1.0945e+01	  0.0000e+00	  9.0005e-01	  9.0005e-01	  9.0005e-01	  3.5097e+01	 -1.9046e-03	  2.7000e+01	
  5.2500e-01	  1.0000e-96	  1.0728e-12	  1.0264e+01	  9.6492e+00	  2.0049e-08	  6.1525e-01	  1.0698e+01	  0.0000e+00	  9.0085e-01	  9.0085e-01	  9.0085e-01	  4.0614e+01	 -1.9046e-03	  2.7000e+01	
  5.7500e-01	  1.0000e-96	  6.1034e-14	  9.8792e+00	  1.0099e+01	  2.1975e-01	  5.6056e-08	  3.6581e+00	  0.0000e+00	  9.0151e-01	  9.0151e-01	  9.0151e-01	  4.7584e+01	 -1.9046e-03	  2.7000e+01	
  6.2500e-01	  1.0000e-96	  2.3692e-15	  9.6387e+00	  1.0299e+01	  6.5993e-01	  1.8697e-08	  3.1805e+00	  0.0000e+00	  9.0071e-01	  9.0071e-01	  9.0071e-01	  5.3533e+01	 -1.9046e-03	  2.7000e+01	
  6.7500e-01	  1.0000e-96	  6.8146e-17	  9.9008e+00	  1.0095e+01	  1.9390e-01	  6.3528e-08	  3.7124e+00	  0.0000e+00	  9.0153e-01	  9.0153e-01	  9.0153e-01	  5.8768e+01	 -1.9046e-03	  2.7000e+01	
  7.2500e-01	  1.0000e-96	  1.9071e-18	  1.0217e+01	  9.8311e+00	  3.1937e-08	  3.8608e-01	  1.0496e+01	  0.0000e+00	  9.0104e-01	  9.0104e-01	  9.0104e-01	  6.4895e+01	 -1.9046e-03	  2.7000e+01	
  7.7500e-01	  1.0000e-96	  4.5526e-20	  1.0151e+01	  9.8753e+00	  4.4523e-08	  2.7680e-01	  1.0351e+01	  0.0000e+00	  9.0130e-01	  9.0130e-01	  9.0130e-01	  7.1670e+01	 -1.9046e-03	  2.7000e+01	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  9.8457e+00	  1.0108e+01	  2.5819e-01	  4.7714e-08	  3.5881e+00	  0.0000e+00	  0.0000e+00	  9.0148e-01	  9.0148e-01	  7.8655e+01	 -1.9046e-03	  2.7000e+01	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.7333e+00	  1.0213e+01	  4.6953e-01	  2.6260e-08	  3.3283e+00	  0.0000e+00	  0.0000e+00	  9.0105e-01	  9.0105e-01	  8.4723e+01	 -1.9046e-03	  2.7000e+01	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  1.0021e+01	  1.0126e+01	  8.1020e-02	  1.5208e-07	  4.0914e+00	  0.0000e+00	  0.0000e+00	  9.0140e-01	  9.0140e-01	  9.0553e+01	 -1.9046e-03	  2.7000e+01	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0260e+01	  9.9002e+00	  3.0673e-08	  4.0227e-01	  1.0513e+01	  0.0000e+00	  0.0000e+00	  9.0070e-01	  9.0070e-01	  9.6883e+01	 -1.9046e-03	  2.7000e+01	
  2.5000e-02	  1.0263e-01	  1.4035e-01	  1.0692e+01	  4.8905e+00	  2.1540e-09	  5.7505e+00	  1.1667e+01	  8.9877e-01	  8.9877e-01	  8.9877e-01	  8.9877e-01	  9.3119e-01	 -1.9718e-03	  2.8000e+01	
  7.5000e-02	  1.0000e-96	  1.7305e-02	  1.1894e+01	  7.7801e+00	  3.0521e-09	  4.0923e+00	  1.1515e+01	  0.0000e+00	  8.9468e-01	  8.9468e-01	  8.9468e-01	  2.9513e+00	 -1.9718e-03	  2.8000e+01	
  1.2500e-01	  1.0000e-96	  1.8717e-03	  1.1357e+01	  8.4200e+00	  4.2407e-09	  2.9336e+00	  1.1373e+01	  0.0000e+00	  8.9664e-01	  8.9664e-01	  8.9664e-01	  5.4880e+00	 -1.9718e-03	  2.8000e+01	
