        dist	           K	        MnO4	          Na	        HCO3	          gK	       gMn_7	         gNa	       gHCO3	   potential	     current	        time	
  9.5500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  7.3689e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.9012e-01	  3.9477e+01	 -1.4291e-02	  1.3400e+02	
  9.6500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  7.4359e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.9008e-01	  5.5540e+01	 -1.4291e-02	  1.3400e+02	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  7.8156e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.8983e-01	  7.1133e+01	 -1.4291e-02	  1.3400e+02	
  9.8500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  9.3589e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.8889e-01	  8.4985e+01	 -1.4291e-02	  1.3400e+02	
  9.9500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  1.3248e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.8684e-01	  9.5510e+01	 -1.4291e-02	  1.3400e+02	
  5.0000e-03	  3.3405e+00	  0.0000e+00	  3.0503e+01	  1.0000e-96	  8.4291e-01	  8.3252e-01	  8.4291e-01	  0.0000e+00	  1.7463e-02	 -1.4285e-02	  1.3500e+02	
  1.5000e-02	  7.6889e-03	  0.0000e+00	  1.6893e+01	  1.0000e-96	  8.7843e-01	  8.7297e-01	  8.7843e-01	  0.0000e+00	  6.4002e-02	 -1.4285e-02	  1.3500e+02	
  2.5000e-02	  1.0000e-96	  0.0000e+00	  1.1310e+01	  1.0000e-96	  0.0000e+00	  8.9303e-01	  8.9674e-01	  0.0000e+00	  1.4777e-01	 -1.4285e-02	  1.3500e+02	
  3.5000e-02	  1.0000e-96	  1.0000e-96	  1.0003e+01	  1.0000e-96	  0.0000e+00	  0.0000e+00	  9.0190e-01	  0.0000e+00	  2.5911e-01	 -1.4285e-02	  1.3500e+02	
  4.5000e-02	  1.0000e-96	  1.8884e-01	  1.0456e+01	  1.0000e-96	  0.0000e+00	  8.9324e-01	  8.9694e-01	  0.0000e+00	  3.7027e-01	 -1.4285e-02	  1.3500e+02	
  5.5000e-02	  1.0000e-96	  9.1794e-01	  1.1707e+01	  2.3954e-02	  0.0000e+00	  8.8071e-01	  8.8545e-01	  8.8955e-01	  4.6140e-01	 -1.4285e-02	  1.3500e+02	
  6.5000e-02	  1.0000e-96	  1.4279e+00	  1.2158e+01	  2.1082e+00	  0.0000e+00	  8.7558e-01	  8.8079e-01	  8.8516e-01	  5.3838e-01	 -1.4285e-02	  1.3500e+02	
  7.5000e-02	  1.0000e-96	  1.2379e+00	  1.1621e+01	  6.9180e+00	  0.0000e+00	  8.8510e-01	  8.8945e-01	  8.9332e-01	  6.1903e-01	 -1.4285e-02	  1.3500e+02	
  8.5000e-02	  1.0000e-96	  1.1801e-01	  1.0631e+01	  1.0679e+01	  0.0000e+00	  8.9312e-01	  8.9683e-01	  9.0027e-01	  7.1561e-01	 -1.4285e-02	  1.3500e+02	
  9.5000e-02	  1.0000e-96	  1.0000e-96	  1.0155e+01	  1.0138e+01	  0.0000e+00	  0.0000e+00	  9.0125e-01	  9.0445e-01	  8.2638e-01	 -1.4285e-02	  1.3500e+02	
  1.0500e-01	  1.0000e-96	  1.0000e-96	  9.9677e+00	  9.9540e+00	  0.0000e+00	  0.0000e+00	  9.0202e-01	  9.0517e-01	  9.4445e-01	 -1.4285e-02	  1.3500e+02	
  1.1500e-01	  1.0000e-96	  1.0000e-96	  9.9546e+00	  9.9411e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.0637e+00	 -1.4285e-02	  1.3500e+02	
  1.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.1830e+00	 -1.4285e-02	  1.3500e+02	
  1.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.3023e+00	 -1.4285e-02	  1.3500e+02	
  1.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.4217e+00	 -1.4285e-02	  1.3500e+02	
  1.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.5410e+00	 -1.4285e-02	  1.3500e+02	
  1.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.6603e+00	 -1.4285e-02	  1.3500e+02	
  1.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.7796e+00	 -1.4285e-02	  1.3500e+02	
  1.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.8990e+00	 -1.4285e-02	  1.3500e+02	
  1.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.0183e+00	 -1.4285e-02	  1.3500e+02	
  2.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.1376e+00	 -1.4285e-02	  1.3500e+02	
  2.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.2569e+00	 -1.4285e-02	  1.3500e+02	
  2.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.3763e+00	 -1.4285e-02	  1.3500e+02	
  2.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.4956e+00	 -1.4285e-02	  1.3500e+02	
  2.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.6149e+00	 -1.4285e-02	  1.3500e+02	
  2.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.7342e+00	 -1.4285e-02	  1.3500e+02	
  2.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.8536e+00	 -1.4285e-02	  1.3500e+02	
  2.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.9729e+00	 -1.4285e-02	  1.3500e+02	
  2.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.0922e+00	 -1.4285e-02	  1.3500e+02	
  2.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.2115e+00	 -1.4285e-02	  1.3500e+02	
  3.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.3309e+00	 -1.4285e-02	  1.3500e+02	
  3.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.4502e+00	 -1.4285e-02	  1.3500e+02	
  3.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.5695e+00	 -1.4285e-02	  1.3500e+02	
  3.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.6888e+00	 -1.4285e-02	  1.3500e+02	
  3.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.8082e+00	 -1.4285e-02	  1.3500e+02	
  3.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.9275e+00	 -1.4285e-02	  1.3500e+02	
  3.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.0468e+00	 -1.4285e-02	  1.3500e+02	
  3.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.1661e+00	 -1.4285e-02	  1.3500e+02	
  3.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.2855e+00	 -1.4285e-02	  1.3500e+02	
  3.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.4048e+00	 -1.4285e-02	  1.3500e+02	
  4.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.5241e+00	 -1.4285e-02	  1.3500e+02	
  4.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.6434e+00	 -1.4285e-02	  1.3500e+02	
  4.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.7628e+00	 -1.4285e-02	  1.3500e+02	
  4.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.8821e+00	 -1.4285e-02	  1.3500e+02	
  4.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.0014e+00	 -1.4285e-02	  1.3500e+02	
  4.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.1207e+00	 -1.4285e-02	  1.3500e+02	
  4.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.2401e+00	 -1.4285e-02	  1.3500e+02	
  4.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.3594e+00	 -1.4285e-02	  1.3500e+02	
  4.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.4787e+00	 -1.4285e-02	  1.3500e+02	
  4.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.5980e+00	 -1.4285e-02	  1.3500e+02	
  5.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.7174e+00	 -1.4285e-02	  1.3500e+02	
  5.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.8367e+00	 -1.4285e-02	  1.3500e+02	
  5.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.9560e+00	 -1.4285e-02	  1.3500e+02	
  5.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.0753e+00	 -1.4285e-02	  1.3500e+02	
  5.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.1947e+00	 -1.4285e-02	  1.3500e+02	
  5.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.3140e+00	 -1.4285e-02	  1.3500e+02	
  5.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.4333e+00	 -1.4285e-02	  1.3500e+02	
  5.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.5526e+00	 -1.4285e-02	  1.3500e+02	
  5.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.6720e+00	 -1.4285e-02	  1.3500e+02	
  5.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.7913e+00	 -1.4285e-02	  1.3500e+02	
  6.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.9106e+00	 -1.4285e-02	  1.3500e+02	
  6.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.0300e+00	 -1.4285e-02	  1.3500e+02	
  6.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.1493e+00	 -1.4285e-02	  1.3500e+02	
  6.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.2686e+00	 -1.4285e-02	  1.3500e+02	
  6.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.3879e+00	 -1.4285e-02	  1.3500e+02	
  6.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.5073e+00	 -1.4285e-02	  1.3500e+02	
  6.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.6266e+00	 -1.4285e-02	  1.3500e+02	
  6.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.7459e+00	 -1.4285e-02	  1.3500e+02	
  6.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.8652e+00	 -1.4285e-02	  1.3500e+02	
  6.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.9846e+00	 -1.4285e-02	  1.3500e+02	
  7.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.1039e+00	 -1.4285e-02	  1.3500e+02	
  7.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.2232e+00	 -1.4285e-02	  1.3500e+02	
  7.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.3425e+00	 -1.4285e-02	  1.3500e+02	
  7.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.4619e+00	 -1.4285e-02	  1.3500e+02	
  7.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.5812e+00	 -1.4285e-02	  1.3500e+02	
  7.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.7005e+00	 -1.4285e-02	  1.3500e+02	
  7.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.8198e+00	 -1.4285e-02	  1.3500e+02	
  7.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.9392e+00	 -1.4285e-02	  1.3500e+02	
  7.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.0585e+00	 -1.4285e-02	  1.3500e+02	
  7.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.1778e+00	 -1.4285e-02	  1.3500e+02	
  8.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.2971e+00	 -1.4285e-02	  1.3500e+02	
  8.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.4165e+00	 -1.4285e-02	  1.3500e+02	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.5358e+00	 -1.4285e-02	  1.3500e+02	
  8.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.6551e+00	 -1.4285e-02	  1.3500e+02	
  8.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.7744e+00	 -1.4285e-02	  1.3500e+02	
  8.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.8938e+00	 -1.4285e-02	  1.3500e+02	
  8.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.0013e+01	 -1.4285e-02	  1.3500e+02	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.0132e+01	 -1.4285e-02	  1.3500e+02	
  8.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9402e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.0252e+01	 -1.4285e-02	  1.3500e+02	
  8.9500e-01	  1.0000e-96	  1.0000e-96	  9.9534e+00	  9.9399e+00	  0.0000e+00	  0.0000e+00	  9.0208e-01	  9.0522e-01	  1.0371e+01	 -1.4285e-02	  1.3500e+02	
  9.0500e-01	  1.0000e-96	  1.0000e-96	  9.9472e+00	  9.9337e+00	  0.0000e+00	  0.0000e+00	  9.0210e-01	  9.0525e-01	  1.0490e+01	 -1.4285e-02	  1.3500e+02	
  9.1500e-01	  1.0000e-96	  1.0000e-96	  9.8422e+00	  9.8297e+00	  0.0000e+00	  0.0000e+00	  9.0253e-01	  9.0565e-01	  1.0610e+01	 -1.4285e-02	  1.3500e+02	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  7.6067e+00	  7.6035e+00	  0.0000e+00	  0.0000e+00	  9.1253e-01	  9.1511e-01	  1.0745e+01	 -1.4285e-02	  1.3500e+02	
  9.3500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  7.3586e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.9013e-01	  1.1044e+01	 -1.4285e-02	  1.3500e+02	
  9.4500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  7.3594e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.9013e-01	  2.3451e+01	 -1.4285e-02	  1.3500e+02	
  9.5500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  7.3692e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.9012e-01	  3.9562e+01	 -1.4285e-02	  1.3500e+02	
  9.6500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  7.4378e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.9007e-01	  5.5616e+01	 -1.4285e-02	  1.3500e+02	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  7.8233e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.8983e-01	  7.1192e+01	 -1.4285e-02	  1.3500e+02	
  9.8500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  9.3777e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.8888e-01	  8.5017e+01	 -1.4285e-02	  1.3500e+02	
  9.9500e-01	  1.0000e-96	  1.0000e-96	  1.0000e-96	  1.3268e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.8683e-01	  9.5519e+01	 -1.4285e-02	  1.3500e+02	
  5.0000e-03	  3.3505e+00	  0.0000e+00	  3.0611e+01	  1.0000e-96	  8.4272e-01	  8.3230e-01	  8.4272e-01	  0.0000e+00	  1.7395e-02	 -1.4278e-02	  1.3600e+02	
  1.5000e-02	  9.2908e-03	  0.0000e+00	  1.6957e+01	  1.0000e-96	  8.7824e-01	  8.7277e-01	  8.7824e-01	  0.0000e+00	  6.3745e-02	 -1.4278e-02	  1.3600e+02	
  2.5000e-02	  1.0000e-96	  0.0000e+00	  1.1336e+01	  1.0000e-96	  0.0000e+00	  8.9291e-01	  8.9664e-01	  0.0000e+00	  1.4720e-01	 -1.4278e-02	  1.3600e+02	
  3.5000e-02	  1.0000e-96	  1.0000e-96	  1.0003e+01	  1.0000e-96	  0.0000e+00	  0.0000e+00	  9.0190e-01	  0.0000e+00	  2.5835e-01	 -1.4278e-02	  1.3600e+02	
  4.5000e-02	  1.0000e-96	  1.7623e-01	  1.0432e+01	  1.0000e-96	  0.0000e+00	  8.9354e-01	  8.9721e-01	  0.0000e+00	  3.6985e-01	 -1.4278e-02	  1.3600e+02	
  5.5000e-02	  1.0000e-96	  8.9901e-01	  1.1685e+01	  2.1796e-02	  0.0000e+00	  8.8096e-01	  8.8567e-01	  8.8976e-01	  4.6145e-01	 -1.4278e-02	  1.3600e+02	
  6.5000e-02	  1.0000e-96	  1.4281e+00	  1.2157e+01	  2.0138e+00	  0.0000e+00	  8.7549e-01	  8.8070e-01	  8.8508e-01	  5.3849e-01	 -1.4278e-02	  1.3600e+02	
  7.5000e-02	  1.0000e-96	  1.2577e+00	  1.1640e+01	  6.7872e+00	  0.0000e+00	  8.8474e-01	  8.8912e-01	  8.9301e-01	  6.1875e-01	 -1.4278e-02	  1.3600e+02	
  8.5000e-02	  1.0000e-96	  1.4376e-01	  1.0654e+01	  1.0641e+01	  0.0000e+00	  8.9308e-01	  8.9679e-01	  9.0024e-01	  7.1485e-01	 -1.4278e-02	  1.3600e+02	
  9.5000e-02	  1.0000e-96	  1.0000e-96	  1.0165e+01	  1.0148e+01	  0.0000e+00	  0.0000e+00	  9.0121e-01	  9.0441e-01	  8.2545e-01	 -1.4278e-02	  1.3600e+02	
  1.0500e-01	  1.0000e-96	  1.0000e-96	  9.9688e+00	  9.9551e+00	  0.0000e+00	  0.0000e+00	  9.0201e-01	  9.0516e-01	  9.4340e-01	 -1.4278e-02	  1.3600e+02	
  1.1500e-01	  1.0000e-96	  1.0000e-96	  9.9547e+00	  9.9412e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.0626e+00	 -1.4278e-02	  1.3600e+02	
  1.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.1818e+00	 -1.4278e-02	  1.3600e+02	
  1.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.3011e+00	 -1.4278e-02	  1.3600e+02	
  1.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.4204e+00	 -1.4278e-02	  1.3600e+02	
  1.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.5396e+00	 -1.4278e-02	  1.3600e+02	
  1.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.6589e+00	 -1.4278e-02	  1.3600e+02	
  1.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.7782e+00	 -1.4278e-02	  1.3600e+02	
  1.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.8974e+00	 -1.4278e-02	  1.3600e+02	
  1.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.0167e+00	 -1.4278e-02	  1.3600e+02	
  2.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.1360e+00	 -1.4278e-02	  1.3600e+02	
