         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	      charge	       I_naq	  Ithree_naq	          Cl	        Gold	  Auitwo_naq	     Itwo_aq	
           1	      transp	          22	      0.1205	  2.3328e+06	          27	     6.98077	     11.2566	 2.45919e-06	  3.1906e-02	  1.2762e-02	  6.8095e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          23	      0.1215	  2.3328e+06	          27	     6.98076	    -2.99467	 2.46369e-06	  3.1902e-02	  1.2761e-02	  6.8098e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          24	      0.1225	  2.3328e+06	          27	     6.98076	    -2.93412	 2.47097e-06	  3.1898e-02	  1.2759e-02	  6.8102e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          25	      0.1235	  2.3328e+06	          27	     6.98077	      11.214	 2.46865e-06	  3.1894e-02	  1.2758e-02	  6.8106e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          26	      0.1245	  2.3328e+06	          27	     6.98077	     11.5781	 2.45809e-06	  3.1891e-02	  1.2756e-02	  6.8109e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          27	      0.1255	  2.3328e+06	          27	     6.98077	     11.3461	 2.45913e-06	  3.1888e-02	  1.2755e-02	  6.8113e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          28	      0.1265	  2.3328e+06	          27	     6.98077	     11.1686	 2.47607e-06	  3.1884e-02	  1.2754e-02	  6.8116e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          29	       0.177	  2.3328e+06	          27	     6.97765	    -1.65866	-9.17895e-06	  1.5819e-02	  6.3276e-03	  8.4181e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           0	           0	  2.4192e+06	          28	     7.00026	           4	-1.21431e-17	  1.0000e-01	  4.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           1	        0.05	  2.4192e+06	          28	     6.98756	     11.5697	 5.76713e-06	  6.2033e-02	  2.4813e-02	  3.7967e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           2	      0.1005	  2.4192e+06	          28	     6.98093	     11.5372	 2.51108e-06	  3.2676e-02	  1.3070e-02	  6.7324e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           3	      0.1015	  2.4192e+06	          28	     6.98093	     11.5955	 2.51578e-06	  3.2670e-02	  1.3068e-02	  6.7330e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           4	      0.1025	  2.4192e+06	          28	     6.98092	     11.2332	 2.50739e-06	  3.2664e-02	  1.3066e-02	  6.7336e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	  2.4192e+06	          28	     6.98092	    -2.92345	 2.52865e-06	  3.2659e-02	  1.3063e-02	  6.7341e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           6	      0.1045	  2.4192e+06	          28	     6.98092	      11.223	 2.50571e-06	  3.2653e-02	  1.3061e-02	  6.7347e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           7	      0.1055	  2.4192e+06	          28	     6.98092	     11.5892	 2.48856e-06	  3.2648e-02	  1.3059e-02	  6.7352e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           8	      0.1065	  2.4192e+06	          28	     6.98092	     11.6704	 2.50015e-06	  3.2643e-02	  1.3057e-02	  6.7358e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           9	      0.1075	  2.4192e+06	          28	     6.98092	     10.7219	 2.48921e-06	  3.2637e-02	  1.3055e-02	  6.7363e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          10	      0.1085	  2.4192e+06	          28	     6.98091	    -2.70679	 2.50149e-06	  3.2632e-02	  1.3053e-02	  6.7368e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          11	      0.1095	  2.4192e+06	          28	     6.98092	     11.5398	 2.50384e-06	  3.2627e-02	  1.3051e-02	  6.7373e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          12	      0.1105	  2.4192e+06	          28	     6.98091	    -3.15057	 2.51906e-06	  3.2622e-02	  1.3049e-02	  6.7378e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          13	      0.1115	  2.4192e+06	          28	     6.98091	     11.7141	 2.50922e-06	  3.2617e-02	  1.3047e-02	  6.7383e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          14	      0.1125	  2.4192e+06	          28	     6.98091	    -3.01322	 2.50707e-06	  3.2613e-02	  1.3045e-02	  6.7387e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          15	      0.1135	  2.4192e+06	          28	     6.98091	    -3.04055	 2.52127e-06	  3.2608e-02	  1.3043e-02	  6.7392e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          16	      0.1145	  2.4192e+06	          28	     6.98091	    -2.89827	 2.46272e-06	  3.2604e-02	  1.3041e-02	  6.7396e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          17	      0.1155	  2.4192e+06	          28	     6.98091	     11.6159	 2.48096e-06	  3.2599e-02	  1.3040e-02	  6.7401e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          18	      0.1165	  2.4192e+06	          28	      6.9809	      -2.954	 2.48043e-06	  3.2595e-02	  1.3038e-02	  6.7405e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          19	      0.1175	  2.4192e+06	          28	     6.98091	     11.5377	 2.48666e-06	  3.2591e-02	  1.3036e-02	  6.7409e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          20	      0.1185	  2.4192e+06	          28	      6.9809	    -2.91316	 2.50034e-06	  3.2586e-02	  1.3035e-02	  6.7414e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          21	      0.1195	  2.4192e+06	          28	     6.98091	     11.3331	 2.50944e-06	  3.2582e-02	  1.3033e-02	  6.7418e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          22	      0.1205	  2.4192e+06	          28	     6.98091	      11.233	 2.49288e-06	  3.2578e-02	  1.3031e-02	  6.7422e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          23	      0.1215	  2.4192e+06	          28	      6.9809	    -2.95469	 2.49828e-06	  3.2575e-02	  1.3030e-02	  6.7425e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          24	      0.1225	  2.4192e+06	          28	      6.9809	    -2.97896	 2.50644e-06	  3.2571e-02	  1.3028e-02	  6.7429e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          25	      0.1235	  2.4192e+06	          28	      6.9809	     11.5408	 2.50302e-06	  3.2567e-02	  1.3027e-02	  6.7433e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          26	      0.1245	  2.4192e+06	          28	      6.9809	     11.4898	 2.49233e-06	  3.2564e-02	  1.3025e-02	  6.7436e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          27	      0.1255	  2.4192e+06	          28	      6.9809	     11.3549	 2.49336e-06	  3.2560e-02	  1.3024e-02	  6.7440e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          28	      0.1265	  2.4192e+06	          28	      6.9809	     11.3056	 2.51048e-06	  3.2557e-02	  1.3023e-02	  6.7443e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          29	       0.177	  2.4192e+06	          28	     6.97771	    -1.65309	-9.30032e-06	  1.6158e-02	  6.4632e-03	  8.3842e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           0	           0	  2.5056e+06	          29	     7.00026	           4	-1.21431e-17	  1.0000e-01	  4.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           1	        0.05	  2.5056e+06	          29	     6.98774	     11.5688	 5.80133e-06	  6.2714e-02	  2.5086e-02	  3.7286e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           2	      0.1005	  2.5056e+06	          29	     6.98106	     11.4306	 2.54313e-06	  3.3324e-02	  1.3330e-02	  6.6676e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           3	      0.1015	  2.5056e+06	          29	     6.98106	     11.6014	 2.54774e-06	  3.3319e-02	  1.3327e-02	  6.6682e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           4	      0.1025	  2.5056e+06	          29	     6.98106	     11.5643	 2.53886e-06	  3.3313e-02	  1.3325e-02	  6.6687e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	  2.5056e+06	          29	     6.98105	    -2.96116	 2.56083e-06	  3.3307e-02	  1.3323e-02	  6.6693e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           6	      0.1045	  2.5056e+06	          29	     6.98105	     11.4425	  2.5382e-06	  3.3302e-02	  1.3321e-02	  6.6698e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           7	      0.1055	  2.5056e+06	          29	     6.98105	     11.5963	 2.52023e-06	  3.3296e-02	  1.3319e-02	  6.6704e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           8	      0.1065	  2.5056e+06	          29	     6.98105	     11.6686	 2.53154e-06	  3.3291e-02	  1.3316e-02	  6.6709e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           9	      0.1075	  2.5056e+06	          29	     6.98105	     11.2134	 2.52086e-06	  3.3286e-02	  1.3314e-02	  6.6714e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          10	      0.1085	  2.5056e+06	          29	     6.98104	    -2.62419	 2.53359e-06	  3.3281e-02	  1.3312e-02	  6.6719e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          11	      0.1095	  2.5056e+06	          29	     6.98105	     11.2331	 2.53389e-06	  3.3276e-02	  1.3310e-02	  6.6724e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          12	      0.1105	  2.5056e+06	          29	     6.98104	    -3.10034	 2.55081e-06	  3.3271e-02	  1.3308e-02	  6.6729e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          13	      0.1115	  2.5056e+06	          29	     6.98105	     11.7118	 2.54111e-06	  3.3266e-02	  1.3306e-02	  6.6734e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          14	      0.1125	  2.5056e+06	          29	     6.98104	    -3.02259	 2.53921e-06	  3.3261e-02	  1.3304e-02	  6.6739e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          15	      0.1135	  2.5056e+06	          29	     6.98104	    -3.05958	  2.5534e-06	  3.3256e-02	  1.3303e-02	  6.6744e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          16	      0.1145	  2.5056e+06	          29	     6.98104	     -2.9453	  2.4944e-06	  3.3252e-02	  1.3301e-02	  6.6748e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          17	      0.1155	  2.5056e+06	          29	     6.98104	     11.5407	 2.51248e-06	  3.3247e-02	  1.3299e-02	  6.6753e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          18	      0.1165	  2.5056e+06	          29	     6.98104	    -2.71807	 2.51274e-06	  3.3243e-02	  1.3297e-02	  6.6757e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          19	      0.1175	  2.5056e+06	          29	     6.98104	     11.5518	 2.51871e-06	  3.3239e-02	  1.3296e-02	  6.6761e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          20	      0.1185	  2.5056e+06	          29	     6.98104	    -2.92134	 2.53231e-06	  3.3235e-02	  1.3294e-02	  6.6765e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          21	      0.1195	  2.5056e+06	          29	     6.98104	      11.346	 2.54155e-06	  3.3231e-02	  1.3292e-02	  6.6770e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          22	      0.1205	  2.5056e+06	          29	     6.98104	     11.2319	 2.52365e-06	  3.3227e-02	  1.3291e-02	  6.6774e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          23	      0.1215	  2.5056e+06	          29	     6.98103	    -2.96742	 2.53011e-06	  3.3223e-02	  1.3289e-02	  6.6777e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          24	      0.1225	  2.5056e+06	          29	     6.98103	    -2.91098	 2.53983e-06	  3.3219e-02	  1.3288e-02	  6.6781e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          25	      0.1235	  2.5056e+06	          29	     6.98104	     11.4348	 2.53454e-06	  3.3215e-02	  1.3286e-02	  6.6785e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          26	      0.1245	  2.5056e+06	          29	     6.98104	      11.509	 2.52443e-06	  3.3211e-02	  1.3285e-02	  6.6789e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          27	      0.1255	  2.5056e+06	          29	     6.98103	     11.3517	 2.52516e-06	  3.3208e-02	  1.3283e-02	  6.6792e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          28	      0.1265	  2.5056e+06	          29	     6.98103	     9.65112	 2.54184e-06	  3.3204e-02	  1.3282e-02	  6.6796e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          29	       0.177	  2.5056e+06	          29	     6.97777	    -1.91098	-9.41408e-06	  1.6484e-02	  6.5937e-03	  8.3516e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           0	           0	   2.592e+06	          30	     7.00026	           4	-1.21431e-17	  1.0000e-01	  4.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           1	        0.05	   2.592e+06	          30	      6.9879	     11.5697	 5.83157e-06	  6.3354e-02	  2.5342e-02	  3.6646e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           2	      0.1005	   2.592e+06	          30	     6.98118	    -1.11817	 2.56815e-06	  3.3949e-02	  1.3580e-02	  6.6051e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           3	      0.1015	   2.592e+06	          30	     6.98119	     11.6038	 2.57711e-06	  3.3943e-02	  1.3577e-02	  6.6057e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           4	      0.1025	   2.592e+06	          30	     6.98118	     11.5151	 2.56816e-06	  3.3937e-02	  1.3575e-02	  6.6063e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	   2.592e+06	          30	     6.98118	     -2.9182	 2.59127e-06	  3.3932e-02	  1.3573e-02	  6.6068e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           6	      0.1045	   2.592e+06	          30	     6.98118	     11.4738	 2.56833e-06	  3.3926e-02	  1.3571e-02	  6.6074e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           7	      0.1055	   2.592e+06	          30	     6.98118	     11.5956	 2.54897e-06	  3.3921e-02	  1.3568e-02	  6.6079e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           8	      0.1065	   2.592e+06	          30	     6.98118	     11.6675	 2.56067e-06	  3.3916e-02	  1.3566e-02	  6.6085e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           9	      0.1075	   2.592e+06	          30	     6.98118	     11.5498	 2.55038e-06	  3.3910e-02	  1.3564e-02	  6.6090e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          10	      0.1085	   2.592e+06	          30	     6.98117	     -2.7204	 2.56351e-06	  3.3905e-02	  1.3562e-02	  6.6095e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          11	      0.1095	   2.592e+06	          30	     6.98117	    -2.56017	 2.56211e-06	  3.3900e-02	  1.3560e-02	  6.6100e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          12	      0.1105	   2.592e+06	          30	     6.98117	    -3.09775	 2.58057e-06	  3.3895e-02	  1.3558e-02	  6.6105e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          13	      0.1115	   2.592e+06	          30	     6.98117	     11.7117	 2.57082e-06	  3.3890e-02	  1.3556e-02	  6.6110e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          14	      0.1125	   2.592e+06	          30	     6.98117	    -2.93965	 2.56882e-06	  3.3886e-02	  1.3554e-02	  6.6115e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          15	      0.1135	   2.592e+06	          30	     6.98117	     -3.0688	   2.583e-06	  3.3881e-02	  1.3552e-02	  6.6119e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          16	      0.1145	   2.592e+06	          30	     6.98117	    -2.94055	 2.52407e-06	  3.3876e-02	  1.3550e-02	  6.6124e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          17	      0.1155	   2.592e+06	          30	     6.98117	     11.5512	 2.54164e-06	  3.3872e-02	  1.3549e-02	  6.6128e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          18	      0.1165	   2.592e+06	          30	     6.98116	    -2.77211	 2.54261e-06	  3.3867e-02	  1.3547e-02	  6.6133e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          19	      0.1175	   2.592e+06	          30	     6.98117	     11.5516	 2.54804e-06	  3.3863e-02	  1.3545e-02	  6.6137e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          20	      0.1185	   2.592e+06	          30	     6.98116	    -2.92638	 2.56347e-06	  3.3859e-02	  1.3544e-02	  6.6141e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          21	      0.1195	   2.592e+06	          30	     6.98117	     11.3458	 2.57135e-06	  3.3855e-02	  1.3542e-02	  6.6145e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          22	      0.1205	   2.592e+06	          30	     6.98117	     11.2409	 2.55325e-06	  3.3851e-02	  1.3540e-02	  6.6150e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          23	      0.1215	   2.592e+06	          30	     6.98116	    -2.97352	  2.5603e-06	  3.3847e-02	  1.3539e-02	  6.6153e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          24	      0.1225	   2.592e+06	          30	     6.98116	    -2.92047	 2.56917e-06	  3.3843e-02	  1.3537e-02	  6.6157e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          25	      0.1235	   2.592e+06	          30	     6.98116	      11.467	 2.56432e-06	  3.3839e-02	  1.3536e-02	  6.6161e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          26	      0.1245	   2.592e+06	          30	     6.98116	     11.5264	 2.55419e-06	  3.3835e-02	  1.3534e-02	  6.6165e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          27	      0.1255	   2.592e+06	          30	     6.98116	     11.3627	 2.55456e-06	  3.3832e-02	  1.3533e-02	  6.6168e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          28	      0.1265	   2.592e+06	          30	     6.98116	    -2.59979	 2.56963e-06	  3.3828e-02	  1.3531e-02	  6.6172e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          29	       0.177	   2.592e+06	          30	     6.97783	     -1.7365	-9.51945e-06	  1.6799e-02	  6.7195e-03	  8.3201e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           0	           0	  2.6784e+06	          31	     7.00026	           4	-1.21431e-17	  1.0000e-01	  4.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           1	        0.05	  2.6784e+06	          31	     6.98806	     11.5699	 5.85835e-06	  6.3955e-02	  2.5582e-02	  3.6045e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           2	      0.1005	  2.6784e+06	          31	     6.98131	    -1.25914	 2.58931e-06	  3.4550e-02	  1.3820e-02	  6.5450e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           3	      0.1015	  2.6784e+06	          31	     6.98131	     11.6022	 2.60488e-06	  3.4545e-02	  1.3818e-02	  6.5456e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           4	      0.1025	  2.6784e+06	          31	     6.98131	     11.5742	 2.59567e-06	  3.4539e-02	  1.3816e-02	  6.5461e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	  2.6784e+06	          31	      6.9813	     -2.8189	 2.61924e-06	  3.4533e-02	  1.3813e-02	  6.5467e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           6	      0.1045	  2.6784e+06	          31	     6.98131	     11.4934	 2.59607e-06	  3.4528e-02	  1.3811e-02	  6.5472e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           7	      0.1055	  2.6784e+06	          31	      6.9813	     4.04598	  2.5694e-06	  3.4522e-02	  1.3809e-02	  6.5478e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           8	      0.1065	  2.6784e+06	          31	      6.9813	       11.67	 2.58779e-06	  3.4517e-02	  1.3807e-02	  6.5483e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           9	      0.1075	  2.6784e+06	          31	      6.9813	     11.5482	 2.57693e-06	  3.4512e-02	  1.3805e-02	  6.5488e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          10	      0.1085	  2.6784e+06	          31	      6.9813	    -2.84854	 2.59142e-06	  3.4507e-02	  1.3803e-02	  6.5494e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          11	      0.1095	  2.6784e+06	          31	      6.9813	   -0.840837	  2.5868e-06	  3.4501e-02	  1.3801e-02	  6.5499e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          12	      0.1105	  2.6784e+06	          31	     6.98129	     -3.1994	 2.60813e-06	  3.4496e-02	  1.3799e-02	  6.5504e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          13	      0.1115	  2.6784e+06	          31	      6.9813	     11.7374	 2.59859e-06	  3.4492e-02	  1.3797e-02	  6.5509e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          14	      0.1125	  2.6784e+06	          31	     6.98129	    -2.93471	 2.59702e-06	  3.4487e-02	  1.3795e-02	  6.5513e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          15	      0.1135	  2.6784e+06	          31	     6.98129	    -3.07083	 2.61075e-06	  3.4482e-02	  1.3793e-02	  6.5518e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          16	      0.1145	  2.6784e+06	          31	     6.98129	    -2.94479	 2.55178e-06	  3.4477e-02	  1.3791e-02	  6.5523e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          17	      0.1155	  2.6784e+06	          31	     6.98129	      11.564	 2.56838e-06	  3.4473e-02	  1.3789e-02	  6.5527e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          18	      0.1165	  2.6784e+06	          31	     6.98129	    -2.76425	 2.57052e-06	  3.4468e-02	  1.3787e-02	  6.5532e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          19	      0.1175	  2.6784e+06	          31	     6.98129	     11.5529	 2.57513e-06	  3.4464e-02	  1.3786e-02	  6.5536e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          20	      0.1185	  2.6784e+06	          31	     6.98129	    -2.91089	 2.59195e-06	  3.4460e-02	  1.3784e-02	  6.5540e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          21	      0.1195	  2.6784e+06	          31	     6.98129	     5.92255	  2.5944e-06	  3.4456e-02	  1.3782e-02	  6.5544e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          22	      0.1205	  2.6784e+06	          31	     6.98129	     11.2684	 2.58056e-06	  3.4452e-02	  1.3781e-02	  6.5549e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          23	      0.1215	  2.6784e+06	          31	     6.98128	    -2.93928	 2.58819e-06	  3.4448e-02	  1.3779e-02	  6.5553e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          24	      0.1225	  2.6784e+06	          31	     6.98128	    -2.94808	 2.59723e-06	  3.4444e-02	  1.3777e-02	  6.5556e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          25	      0.1235	  2.6784e+06	          31	     6.98129	     11.4869	 2.59178e-06	  3.4440e-02	  1.3776e-02	  6.5560e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          26	      0.1245	  2.6784e+06	          31	     6.98129	     11.5291	 2.58143e-06	  3.4436e-02	  1.3774e-02	  6.5564e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          27	      0.1255	  2.6784e+06	          31	     6.98129	     11.3748	 2.58227e-06	  3.4432e-02	  1.3773e-02	  6.5568e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          28	      0.1265	  2.6784e+06	          31	     6.98128	    -2.64949	  2.5971e-06	  3.4429e-02	  1.3772e-02	  6.5571e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          29	       0.177	  2.6784e+06	          31	     6.97789	    -1.72569	-9.61736e-06	  1.7102e-02	  6.8407e-03	  8.2898e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           0	           0	  2.7648e+06	          32	     7.00026	           4	-1.21431e-17	  1.0000e-01	  4.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           1	        0.05	  2.7648e+06	          32	      6.9882	      11.569	 5.88165e-06	  6.4519e-02	  2.5808e-02	  3.5481e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           2	      0.1005	  2.7648e+06	          32	     6.98143	    -2.10517	 2.61056e-06	  3.5129e-02	  1.4052e-02	  6.4871e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           3	      0.1015	  2.7648e+06	          32	     6.98143	     11.6024	 2.63056e-06	  3.5124e-02	  1.4049e-02	  6.4876e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           4	      0.1025	  2.7648e+06	          32	     6.98143	     11.5762	 2.62151e-06	  3.5118e-02	  1.4047e-02	  6.4882e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	  2.7648e+06	          32	     6.98142	    -3.17975	 2.64526e-06	  3.5112e-02	  1.4045e-02	  6.4888e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
